id,prompt,reference,hypothesis,hypothesis_rev,prompts_plus_orth,prompts_plus_hypo,prompt_aligned,prompt_aligned_rev,score,insertions,deletions,substitutions,score_rev,insertions_rev,deletions_rev,substitutions_rev
S01C058M3_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen,1.0,0,0,0,1.0,0,0,0
S01C058M3_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas,1.0,0,0,0,1.0,0,0,0
S01C058M3_1LG,neus,CORRECTLY_READ,neus,neus,0,0,neus,neus,1.0,0,0,0,1.0,0,0,0
S01C058M3_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop,1.0,0,0,0,1.0,0,0,0
S01C058M3_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,water,CORRECTLY_READ,werter,werter,0,0,wa*ter,wa*ter,0.83,1,0,0,0.83,1,0,0
S01C058M3_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,drogen,CORRECTLY_READ,drogen,drogen,0,0,drogen,drogen,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,auto,CORRECTLY_READ,outer,outer,0,0,auto*,auto*,0.8,1,0,0,0.8,1,0,0
S01C058M3_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*,0.89,1,0,0,0.89,1,0,0
S01C058M3_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,koning,CORRECTLY_READ,conin*,conin*,0,0,koning,koning,0.83,0,1,0,0.83,0,1,0
S01C058M3_2LG,moeilijk,CORRECTLY_READ,moeilijk,moeilijk,0,0,moeilijk,moeilijk,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,speelplaats,CORRECTLY_READ,speelplaat*,speelplaat*,0,0,speelplaats,speelplaats,0.91,0,1,0,0.91,0,1,0
S01C058M3_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,0,schreeuwen,schreeuwen,0.8,0,2,0,0.8,0,2,0
S01C058M3_2LG,moeder,CORRECTLY_READ,moeder,moeder,0,0,moeder,moeder,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,liedje,CORRECTLY_READ,liedjel,liedjel,0,0,liedje*,liedje*,0.86,1,0,0,0.86,1,0,0
S01C058M3_2LG,potlood,CORRECTLY_READ,potloord,potloord,0,0,potloo*d,potloo*d,0.88,1,0,0,0.88,1,0,0
S01C058M3_2LG,fietsbel,CORRECTLY_READ,vi*ds w*l,vi*ds w*l,0,0,fiets*bel,fiets*bel,0.67,1,2,0,0.67,1,2,0
S01C058M3_2LG,vinger,CORRECTLY_READ,vin*er,vin*er,0,0,vinger,vinger,0.83,0,1,0,0.83,0,1,0
S01C058M3_2LG,dichtbij,CORRECTLY_READ,di**gber,dig**ber,0,0,dichtbij,dichtbij,0.75,0,2,0,0.75,0,2,0
S01C058M3_2LG,meisje,CORRECTLY_READ,me**ter,me*t*er,0,0,meisje*,meisje*,0.57,1,2,0,0.57,1,2,0
S01C058M3_2LG,chauffeur,CORRECTLY_READ,chauffeur,chauffeur,0,0,chauffeur,chauffeur,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,scheuren,CORRECTLY_READ,sascheuren,sascheuren,0,0,s**cheuren,**scheuren,0.8,2,0,0,0.8,2,0,0
S01C058M3_2LG,lawaai,CORRECTLY_READ,law*ay,laway*,0,0,lawaai,lawaai,0.83,0,1,0,0.83,0,1,0
S01C058M3_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,vuurwerk,CORRECTLY_READ,vuurwerkk,vuurwerkk,0,0,vuurwerk*,vuurwer*k,0.89,1,0,0,0.89,1,0,0
S01C058M3_2LG,appel,CORRECTLY_READ,a*pel,ap*el kla,0,0,appel,appe***l*,0.8,0,1,0,0.44,4,1,0
S01C058M3_2LG,cola,CORRECTLY_READ,kla kola,kola,0,0,c****ola,cola,0.5,4,0,0,1.0,0,0,0
S01C058M3_2LG,kussen,CORRECTLY_READ,du*sen,dus*en,0,0,kussen,kussen,0.83,0,1,0,0.83,0,1,0
S01C058M3_2LG,eerste,CORRECTLY_READ,*erste,e*rste,0,0,eerste,eerste,0.83,0,1,0,0.83,0,1,0
S01C058M3_2LG,circus,CORRECTLY_READ,circus,circus,0,0,circus,circus,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren,1.0,0,0,0,1.0,0,0,0
S01C058M3_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal via,0,0,voetbal,voetbal****,1.0,0,0,0,0.64,4,0,0
S01C058M3_2LG,vlinder,CORRECTLY_READ,via vlinder,vlinder,0,0,v****linder,vlinder,0.64,4,0,0,1.0,0,0,0
S01C058M3_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,omdraaien,omdraaien,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,poppenwagen,CORRECTLY_READ,po*pendagen,pop*endagen,0,0,poppenwagen,poppenwagen,0.91,0,1,0,0.91,0,1,0
S01C058M3_3+4LG,konijnenhok,CORRECTLY_READ,konijnen hok,konijnen hok,0,0,konijnen*hok,konijnen*hok,0.92,1,0,0,0.92,1,0,0
S01C058M3_3+4LG,elastiekje,CORRECTLY_READ,elastiek je,elastiek je,0,0,elastiek*je,elastiek*je,0.91,1,0,0,0.91,1,0,0
S01C058M3_3+4LG,ruziemaken,CORRECTLY_READ,ruzie maken,ruzie maken,0,0,ruzie*maken,ruzie*maken,0.91,1,0,0,0.91,1,0,0
S01C058M3_3+4LG,teddybeer,CORRECTLY_READ,kaddie beer,kaddie beer,0,0,teddy**beer,tedd*y*beer,0.82,2,0,0,0.82,2,0,0
S01C058M3_3+4LG,dierentuin,CORRECTLY_READ,dier in t uin,dier in t uin,0,0,dier*en*t*uin,dier*en*t*uin,0.77,3,0,0,0.77,3,0,0
S01C058M3_3+4LG,paddenstoelen,CORRECTLY_READ,padde* stoelen,padde *stoelen,0,0,padden*stoelen,padde*nstoelen,0.86,1,1,0,0.86,1,1,0
S01C058M3_3+4LG,verstoppetje,CORRECTLY_READ,verstopperdje,verstopperdje,0,0,verstoppet*je,verstoppe*tje,0.92,1,0,0,0.92,1,0,0
S01C058M3_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,fototoestel,CORRECTLY_READ,fototoestel,fototoestel,0,0,fototoestel,fototoestel,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,toiletpapier,CORRECTLY_READ,toilet papier,toilet papier,0,0,toilet*papier,toilet*papier,0.92,1,0,0,0.92,1,0,0
S01C058M3_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,buurmannen,CORRECTLY_READ,buurmannen,buurmannen,0,0,buurmannen,buurmannen,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,vogelkooi,CORRECTLY_READ,vogel kooi,vogel kooi,0,0,vogel*kooi,vogel*kooi,0.9,1,0,0,0.9,1,0,0
S01C058M3_3+4LG,olifant,CORRECTLY_READ,olifant,olifant,0,0,olifant,olifant,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,schommelen,35,sthommelen,sthommelen,1,0,schommelen,schommelen,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,schoenenwinkel,e/25,scho**emwinkel,schoem**winkel,1,0,schoenenwinkel,schoenenwinkel,0.86,0,2,0,0.86,0,2,0
S01C058M3_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,verjaardag,CORRECTLY_READ,verjaardag,verjaardag,0,0,verjaardag,verjaardag,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,sprookjesboek,11,sprookjes hook,sprookjes hook,1,0,sprookjes*boek,sprookjes*boek,0.93,1,0,0,0.93,1,0,0
S01C058M3_3+4LG,tandenborstel,CORRECTLY_READ,van de* borstel,van de *borstel,0,0,tan*den*borstel,tan*de*nborstel,0.8,2,1,0,0.8,2,1,0
S01C058M3_3+4LG,lucifer,4,lisus ser,lisus *ser,1,0,lucif**er,l**uc*ifer,0.78,2,0,0,0.6,3,1,0
S01C058M3_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer akta,0,0,slaapkamer,slaapkamer*****,1.0,0,0,0,0.67,5,0,0
S01C058M3_3+4LG,achterdeur,CORRECTLY_READ,akta achterdeuir,achterdeuir,0,0,a*****chterdeu*r,achterdeu*r,0.62,6,0,0,0.91,1,0,0
S01C058M3_3+4LG,ziekenhuis,CORRECTLY_READ,ziek een huis,ziek een huis,0,0,ziek*e*n*huis,ziek**en*huis,0.77,3,0,0,0.77,3,0,0
S01C058M3_3+4LG,nieuwsgierig,CORRECTLY_READ,n**u* ssierig,n**u ss*ierig,0,0,nieuw*sgierig,nieu*wsgierig,0.69,1,3,0,0.69,1,3,0
S01C058M3_3+4LG,afblijven,CORRECTLY_READ,of blijven,of blijven,0,0,af*blijven,af*blijven,0.9,1,0,0,0.9,1,0,0
S01C058M3_3+4LG,kabouter,CORRECTLY_READ,kabouter,kabouter,0,0,kabouter,kabouter,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,washandje,CORRECTLY_READ,was handje,was handje,0,0,was*handje,was*handje,0.9,1,0,0,0.9,1,0,0
S01C058M3_3+4LG,sneeuwwitje,CORRECTLY_READ,snee*w weet je,snee*w weet je,0,0,sneeuw*wi*t*je,sneeuw*w*it*je,0.71,3,1,0,0.71,3,1,0
S01C058M3_3+4LG,goeiendag,CORRECTLY_READ,goeiendag,goeiendag,0,0,goeiendag,goeiendag,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,vakantie,CORRECTLY_READ,vakantie,vakantie,0,0,vakantie,vakantie,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,limonade,CORRECTLY_READ,limonade,limonade,0,0,limonade,limonade,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,autorijden,CORRECTLY_READ,autora*den,autora*den,0,0,autorijden,autorijden,0.9,0,1,0,0.9,0,1,0
S01C058M3_3+4LG,eindelijk,e/j,ei*genlijk,eig*enlijk,1,0,einde*lijk,einde*lijk,0.8,1,1,0,0.8,1,1,0
S01C058M3_3+4LG,familie,CORRECTLY_READ,familie,familie,0,0,familie,familie,1.0,0,0,0,1.0,0,0,0
S01C058M3_3+4LG,chocolade,CORRECTLY_READ,chocolade,chocolade,0,0,chocolade,chocolade,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,klas,CORRECTLY_READ,klas,klas,0,0,klas,klas,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,mooi,CORRECTLY_READ,mooi,mooi,0,0,mooi,mooi,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,koe,CORRECTLY_READ,koe,koe,0,0,koe,koe,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,arm,CORRECTLY_READ,arm,arm,0,0,arm,arm,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,groei,CORRECTLY_READ,groei,groei strand,0,0,groei,groei*******,1.0,0,0,0,0.42,7,0,0
S01C059V3_1LG,strand,CORRECTLY_READ,strand,strand,0,0,strand,strand,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,bed,CORRECTLY_READ,strand,pet,0,0,b**e*d,bed,0.5,3,0,0,1.0,0,0,0
S01C059V3_1LG,eerst,CORRECTLY_READ,pet eerst,eerst,0,0,*e**e*rst,eerst,0.56,4,0,0,1.0,0,0,0
S01C059V3_1LG,voor,CORRECTLY_READ,voor,voor,0,0,voor,voor,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,draai,CORRECTLY_READ,draai,draai sjaal,0,0,draai,draai******,1.0,0,0,0,0.45,6,0,0
S01C059V3_1LG,sjaal,CORRECTLY_READ,sjaal,sjaal,0,0,sjaal,sjaal,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,herfst,CORRECTLY_READ,sjaal herfst,herfst,0,0,******herfst,herfst,0.5,6,0,0,1.0,0,0,0
S01C059V3_1LG,duur,CORRECTLY_READ,dier,dier,0,0,duur,duur,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,straat,CORRECTLY_READ,straat,straat,0,0,straat,straat,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,leeuw,CORRECTLY_READ,leeuw,leeuw,0,0,leeuw,leeuw,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,clown,CORRECTLY_READ,klauw*,klauw*,0,0,clo*wn,cl*own,0.67,1,1,0,0.67,1,1,0
S01C059V3_1LG,hoek,CORRECTLY_READ,hoek,hoek,0,0,hoek,hoek,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,krant,CORRECTLY_READ,k*ant,k*ant,0,0,krant,krant,0.8,0,1,0,0.8,0,1,0
S01C059V3_1LG,hout,CORRECTLY_READ,h**lt,hl**t,0,1,hou*t,h*out,0.4,1,2,0,0.4,1,2,0
S01C059V3_1LG,vriend,CORRECTLY_READ,vriemd,vriemd,0,0,vriend,vriend,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,gauw,CORRECTLY_READ,gaal,gaal,0,0,gauw,gauw,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,chips,CORRECTLY_READ,c*ips,c*ips,0,0,chips,chips,0.8,0,1,0,0.8,0,1,0
S01C059V3_1LG,groen,CORRECTLY_READ,groen,groen,0,0,groen,groen,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,feest,CORRECTLY_READ,veest,veest,0,0,feest,feest,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,reis,CORRECTLY_READ,r*ijs,r*ijs,0,0,rei*s,rei*s,0.6,1,1,0,0.6,1,1,0
S01C059V3_1LG,jas,CORRECTLY_READ,jas,jas,0,0,jas,jas,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,huis,CORRECTLY_READ,h**s,h**s,0,0,huis,huis,0.5,0,2,0,0.5,0,2,0
S01C059V3_1LG,paard,CORRECTLY_READ,**aht,*a*ht,0,0,paard,paard,0.6,0,2,0,0.6,0,2,0
S01C059V3_1LG,vijf,CORRECTLY_READ,vi**,vi**,0,0,vijf,vijf,0.5,0,2,0,0.5,0,2,0
S01C059V3_1LG,muts,CORRECTLY_READ,nit*,nit*,0,0,muts,muts,0.75,0,1,0,0.75,0,1,0
S01C059V3_1LG,nieuw,CORRECTLY_READ,*nieuw,*nieuw,0,0,nieuw,nieuw,0.8,0,1,0,0.8,0,1,0
S01C059V3_1LG,kind,CORRECTLY_READ,kind,kind,0,0,kind,kind,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,bang,CORRECTLY_READ,pan*,pan*,0,0,bang,bang,0.75,0,1,0,0.75,0,1,0
S01C059V3_1LG,oog,CORRECTLY_READ,oog,oog,0,0,oog,oog,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,zacht,CORRECTLY_READ,zacht,zacht,0,0,zacht,zacht,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,schoen,CORRECTLY_READ,schoen,schoen,0,0,schoen,schoen,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,plas,CORRECTLY_READ,plas,plas,0,0,plas,plas,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,neus,CORRECTLY_READ,lees,lees,0,0,neus,neus,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,knoop,CORRECTLY_READ,knoop,knoop,0,0,knoop,knoop,1.0,0,0,0,1.0,0,0,0
S01C059V3_1LG,plank,CORRECTLY_READ,plank,plank,0,0,plank,plank,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,water,CORRECTLY_READ,water,water,0,0,water,water,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,mevrouw,CORRECTLY_READ,mevrouw,mevrouw,0,0,mevrouw,mevrouw,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,drogen,CORRECTLY_READ,d*ogen,d*ogen,0,0,drogen,drogen,0.83,0,1,0,0.83,0,1,0
S01C059V3_2LG,winkel,CORRECTLY_READ,winkel,winkel,0,0,winkel,winkel,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,auto,CORRECTLY_READ,aider,aider,0,0,auto*,auto*,0.8,1,0,0,0.8,1,0,0
S01C059V3_2LG,schouder,CORRECTLY_READ,schouders,schouders,0,0,schouder*,schouder*,0.89,1,0,0,0.89,1,0,0
S01C059V3_2LG,verhaal,CORRECTLY_READ,verhaal,verhaal,0,0,verhaal,verhaal,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,koning,CORRECTLY_READ,koning,koning,0,0,koning,koning,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,moeilijk,18,moeilijk,moeilijk,1,0,moeilijk,moeilijk,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,speelplaats,CORRECTLY_READ,speelpl*a*d,speelpla*d*,0,0,speelplaats,speelplaats,0.82,0,2,0,0.82,0,2,0
S01C059V3_2LG,drinken,CORRECTLY_READ,drinken,drinken,0,0,drinken,drinken,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,hoofdpijn,CORRECTLY_READ,hoofdpijn,hoofdpijn,0,0,hoofdpijn,hoofdpijn,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,regen,CORRECTLY_READ,regen,regen,0,0,regen,regen,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,vliegtuig,CORRECTLY_READ,vliegtuig,vliegtuig,0,0,vliegtuig,vliegtuig,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,stoppen,CORRECTLY_READ,stoppen,stoppen,0,0,stoppen,stoppen,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,opnieuw,CORRECTLY_READ,opnieuw,opnieuw,0,0,opnieuw,opnieuw,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,gooien,CORRECTLY_READ,gooien,gooien,0,0,gooien,gooien,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,schreeuwen,CORRECTLY_READ,s**neeuwen,sn**eeuwen,0,0,schreeuwen,schreeuwen,0.8,0,2,0,0.8,0,2,0
S01C059V3_2LG,moeder,CORRECTLY_READ,moedeg,moedeg n,0,0,moeder,moede**r,1.0,0,0,0,0.75,2,0,0
S01C059V3_2LG,liedje,CORRECTLY_READ,n liedje,liedje,0,0,**liedje,liedje,0.75,2,0,0,1.0,0,0,0
S01C059V3_2LG,potlood,CORRECTLY_READ,potl*od,potlod fiet,0,0,potlood,potlo****od,0.86,0,1,0,0.64,4,0,0
S01C059V3_2LG,fietsbel,CORRECTLY_READ,fiet fietsbel,fietsbel,0,0,fiet*****sbel,fietsbel,0.62,5,0,0,1.0,0,0,0
S01C059V3_2LG,vinger,CORRECTLY_READ,finger,finger,0,0,vinger,vinger,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,dichtbij,CORRECTLY_READ,de**k bij,dek **bij,0,0,dicht*bij,dic*htbij,0.67,1,2,0,0.67,1,2,0
S01C059V3_2LG,meisje,CORRECTLY_READ,meisjer,meisjer,0,0,meisje*,meisje*,0.86,1,0,0,0.86,1,0,0
S01C059V3_2LG,chauffeur,g/6,chauffeur,chauffeur,1,0,chauffeur,chauffeur,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,muziek,CORRECTLY_READ,muziek,muziek,0,0,muziek,muziek,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,waarom,CORRECTLY_READ,waarom,waarom,0,0,waarom,waarom,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,scheuren,CORRECTLY_READ,scheuren,scheuren,0,0,scheuren,scheuren,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,lawaai,CORRECTLY_READ,lawaai,lawaai,0,0,lawaai,lawaai,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,zwemmen,CORRECTLY_READ,zwemmen,zwemmen,0,0,zwemmen,zwemmen,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,vuurwerk,CORRECTLY_READ,vuurwerk,vuurwerk,0,0,vuurwerk,vuurwerk,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,appel,CORRECTLY_READ,appel,appel,0,0,appel,appel,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,cola,CORRECTLY_READ,kola,kola,0,0,cola,cola,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,kussen,CORRECTLY_READ,kissen,kissen,0,0,kussen,kussen,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,eerste,CORRECTLY_READ,eer*de,eerd*e,0,0,eerste,eerste,0.83,0,1,0,0.83,0,1,0
S01C059V3_2LG,circus,CORRECTLY_READ,cirkes,cirkes,0,0,circus,circus,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,kleuren,CORRECTLY_READ,kleuren,kleuren,0,0,kleuren,kleuren,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,voetbal,CORRECTLY_READ,voetbal,voetbal,0,0,voetbal,voetbal,1.0,0,0,0,1.0,0,0,0
S01C059V3_2LG,vlinder,CORRECTLY_READ,vlinde*,vlinde*,0,0,vlinder,vlinder,0.86,0,1,0,0.86,0,1,0
S01C059V3_3+4LG,omdraaien,CORRECTLY_READ,omdraaien,omdraaien,0,0,omdraaien,omdraaien,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,poppenwagen,CORRECTLY_READ,po*epenwagen,poep*enwagen koning,0,0,pop*penwagen,po*ppenwage******n*,0.83,1,1,0,0.53,8,1,0
S01C059V3_3+4LG,konijnenhok,CORRECTLY_READ,koning konijnenhok,konijnenhok,0,0,koni*******jnenhok,konijnenhok,0.61,7,0,0,1.0,0,0,0
S01C059V3_3+4LG,elastiekje,CORRECTLY_READ,elastiekje,elastiekje,0,0,elastiekje,elastiekje,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,ruziemaken,CORRECTLY_READ,resi* maken,resi *maken,0,0,ruzie*maken,ruzi*emaken,0.82,1,1,0,0.82,1,1,0
S01C059V3_3+4LG,teddybeer,CORRECTLY_READ,teddybeer,teddybeer,0,0,teddybeer,teddybeer,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,dierentuin,CORRECTLY_READ,dierentuin,dierentuin padden,0,0,dierentuin,dierentui*******n,1.0,0,0,0,0.59,7,0,0
S01C059V3_3+4LG,paddenstoelen,CORRECTLY_READ,padden paddenstoelen,paddenstoelen,0,0,padden*******stoelen,paddenstoelen,0.65,7,0,0,1.0,0,0,0
S01C059V3_3+4LG,verstoppetje,CORRECTLY_READ,verstopperdje,verstopperdje,0,0,verstoppet*je,verstoppe*tje,0.92,1,0,0,0.92,1,0,0
S01C059V3_3+4LG,wasmachine,CORRECTLY_READ,wasmachine,wasmachine,0,0,wasmachine,wasmachine,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,fototoestel,CORRECTLY_READ,fototoestel,fototoestel,0,0,fototoestel,fototoestel,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,toiletpapier,CORRECTLY_READ,toiletpapier,toiletpapier,0,0,toiletpapier,toiletpapier,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,vrachtwagen,CORRECTLY_READ,vrachtwagen,vrachtwagen,0,0,vrachtwagen,vrachtwagen,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,buurmannen,CORRECTLY_READ,buurmannen,buurmannen,0,0,buurmannen,buurmannen,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,vogelkooi,CORRECTLY_READ,vogelkooi,vogelkooi,0,0,vogelkooi,vogelkooi,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,olifant,CORRECTLY_READ,olifant,olifant,0,0,olifant,olifant,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,schommelen,CORRECTLY_READ,schommelen,schommelen,0,0,schommelen,schommelen,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,iedereen,CORRECTLY_READ,iedereen,iedereen,0,0,iedereen,iedereen,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,schoenenwinkel,CORRECTLY_READ,schoenwinkel schoenwinkel,schoenwinkel schoenwinkel,0,0,schoen****e*******nwinkel,schoe***n********enwinkel,0.56,11,0,0,0.56,11,0,0
S01C059V3_3+4LG,knutselen,CORRECTLY_READ,knutselen,knutselen,0,0,knutselen,knutselen,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,ophangen,CORRECTLY_READ,ophangen,ophangen,0,0,ophangen,ophangen,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,verjaardag,21,verjaardag,verjaardag,1,0,verjaardag,verjaardag,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,sprookjesboek,CORRECTLY_READ,sprookjesboek,sprookjesboek,0,0,sprookjesboek,sprookjesboek,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,tandenborstel,CORRECTLY_READ,tan den borstel,tan den borstel,0,0,tan*den*borstel,tan*den*borstel,0.87,2,0,0,0.87,2,0,0
S01C059V3_3+4LG,lucifer,CORRECTLY_READ,lucifer,lucifer,0,0,lucifer,lucifer,1.0,0,0,0,1.0,0,0,0
S01C059V3_3+4LG,slaapkamer,CORRECTLY_READ,slaapkamer,slaapkamer,0,0,slaapkamer,slaapkamer,1.0,0,0,0,1.0,0,0,0
